product_name,brand_slug,category_slug,subcategory,gender,store_slug,price,original_price,availability,product_url,image_url
Samsonite Lightweight Spinner Case,samsonite,travel,Check-In Luggage,unisex,samsonite-store,3510,5400,IN STOCK,https://www.samsonite.com/p/samsonite-17-lightweight-spinner-case,https://picsum.photos/seed/samsonite-17-lightweight-spinner-case/600/600
Samsonite Expandable Duffel Bag,samsonite,travel,Cabin Luggage,unisex,samsonite-store,6825,10500,IN STOCK,https://www.samsonite.com/p/samsonite-18-expandable-duffel-bag,https://picsum.photos/seed/samsonite-18-expandable-duffel-bag/600/600
Samsonite All-Inclusive Getaway Package,samsonite,travel,Travel Packages,unisex,samsonite-store,8025,10700,LOW STOCK,https://www.samsonite.com/p/samsonite-19-all-inclusive-getaway-package,https://picsum.photos/seed/samsonite-19-all-inclusive-getaway-package/600/600
Samsonite 3-Night Hotel Booking,samsonite,travel,Backpacks,unisex,samsonite-store,15049,21500,LOW STOCK,https://www.samsonite.com/p/samsonite-20-3-night-hotel-booking,https://picsum.photos/seed/samsonite-20-3-night-hotel-booking/600/600
Tumi Hardshell Suitcase,tumi,travel,Check-In Luggage,unisex,tumi-store,17600,22000,LOW STOCK,https://www.tumi.com/p/tumi-1-hardshell-suitcase,https://picsum.photos/seed/tumi-1-hardshell-suitcase/600/600
Tumi Lightweight Spinner Case,tumi,travel,Cabin Luggage,unisex,tumi-store,58799,84000,IN STOCK,https://www.tumi.com/p/tumi-2-lightweight-spinner-case,https://picsum.photos/seed/tumi-2-lightweight-spinner-case/600/600
Tumi Expandable Duffel Bag,tumi,travel,Travel Packages,unisex,tumi-store,40000,50000,IN STOCK,https://www.tumi.com/p/tumi-3-expandable-duffel-bag,https://picsum.photos/seed/tumi-3-expandable-duffel-bag/600/600
Tumi All-Inclusive Getaway Package,tumi,travel,Backpacks,unisex,tumi-store,26065,40100,OUT OF STOCK,https://www.tumi.com/p/tumi-4-all-inclusive-getaway-package,https://picsum.photos/seed/tumi-4-all-inclusive-getaway-package/600/600
Tumi 3-Night Hotel Booking,tumi,travel,Check-In Luggage,unisex,tumi-store,41580,75600,IN STOCK,https://www.tumi.com/p/tumi-5-3-night-hotel-booking,https://picsum.photos/seed/tumi-5-3-night-hotel-booking/600/600
Tumi Hardshell Suitcase,tumi,travel,Cabin Luggage,unisex,tumi-store,22360,34400,IN STOCK,https://www.tumi.com/p/tumi-6-hardshell-suitcase,https://picsum.photos/seed/tumi-6-hardshell-suitcase/600/600
Tumi Lightweight Spinner Case,tumi,travel,Travel Packages,unisex,tumi-store,28640,35800,IN STOCK,https://www.tumi.com/p/tumi-7-lightweight-spinner-case,https://picsum.photos/seed/tumi-7-lightweight-spinner-case/600/600
Tumi Expandable Duffel Bag,tumi,travel,Backpacks,unisex,tumi-store,33950,48500,IN STOCK,https://www.tumi.com/p/tumi-8-expandable-duffel-bag,https://picsum.photos/seed/tumi-8-expandable-duffel-bag/600/600
Tumi All-Inclusive Getaway Package,tumi,travel,Check-In Luggage,unisex,tumi-store,103360,121600,LOW STOCK,https://www.tumi.com/p/tumi-9-all-inclusive-getaway-package,https://picsum.photos/seed/tumi-9-all-inclusive-getaway-package/600/600
Tumi 3-Night Hotel Booking,tumi,travel,Cabin Luggage,unisex,tumi-store,17760,29600,OUT OF STOCK,https://www.tumi.com/p/tumi-10-3-night-hotel-booking,https://picsum.photos/seed/tumi-10-3-night-hotel-booking/600/600
Tumi Hardshell Suitcase,tumi,travel,Travel Packages,unisex,tumi-store,17780,25400,IN STOCK,https://www.tumi.com/p/tumi-11-hardshell-suitcase,https://picsum.photos/seed/tumi-11-hardshell-suitcase/600/600
Tumi Lightweight Spinner Case,tumi,travel,Backpacks,unisex,tumi-store,83025,110700,LOW STOCK,https://www.tumi.com/p/tumi-12-lightweight-spinner-case,https://picsum.photos/seed/tumi-12-lightweight-spinner-case/600/600
Tumi Expandable Duffel Bag,tumi,travel,Check-In Luggage,unisex,tumi-store,51840,64800,LOW STOCK,https://www.tumi.com/p/tumi-13-expandable-duffel-bag,https://picsum.photos/seed/tumi-13-expandable-duffel-bag/600/600
Tumi All-Inclusive Getaway Package,tumi,travel,Cabin Luggage,unisex,tumi-store,60375,80500,IN STOCK,https://www.tumi.com/p/tumi-14-all-inclusive-getaway-package,https://picsum.photos/seed/tumi-14-all-inclusive-getaway-package/600/600
Tumi 3-Night Hotel Booking,tumi,travel,Travel Packages,unisex,tumi-store,78760,143200,IN STOCK,https://www.tumi.com/p/tumi-15-3-night-hotel-booking,https://picsum.photos/seed/tumi-15-3-night-hotel-booking/600/600
Tumi Hardshell Suitcase,tumi,travel,Backpacks,unisex,tumi-store,19360,24200,IN STOCK,https://www.tumi.com/p/tumi-16-hardshell-suitcase,https://picsum.photos/seed/tumi-16-hardshell-suitcase/600/600
Tumi Lightweight Spinner Case,tumi,travel,Check-In Luggage,unisex,tumi-store,29550,39400,IN STOCK,https://www.tumi.com/p/tumi-17-lightweight-spinner-case,https://picsum.photos/seed/tumi-17-lightweight-spinner-case/600/600
Tumi Expandable Duffel Bag,tumi,travel,Cabin Luggage,unisex,tumi-store,48825,65100,IN STOCK,https://www.tumi.com/p/tumi-18-expandable-duffel-bag,https://picsum.photos/seed/tumi-18-expandable-duffel-bag/600/600
Tumi All-Inclusive Getaway Package,tumi,travel,Travel Packages,unisex,tumi-store,98840,141200,IN STOCK,https://www.tumi.com/p/tumi-19-all-inclusive-getaway-package,https://picsum.photos/seed/tumi-19-all-inclusive-getaway-package/600/600
Tumi 3-Night Hotel Booking,tumi,travel,Backpacks,unisex,tumi-store,90320,112900,OUT OF STOCK,https://www.tumi.com/p/tumi-20-3-night-hotel-booking,https://picsum.photos/seed/tumi-20-3-night-hotel-booking/600/600
Carters Soft Cotton Onesie Set,carters,clothing,Baby Clothing,unisex,carters-store,2040,2400,IN STOCK,https://www.carters.com/p/carters-1-soft-cotton-onesie-set,https://picsum.photos/seed/carters-1-soft-cotton-onesie-set/600/600
Carters Organic Graphic Tee,carters,clothing,Toddler Clothing,unisex,carters-store,1440,1800,IN STOCK,https://www.carters.com/p/carters-2-organic-graphic-tee,https://picsum.photos/seed/carters-2-organic-graphic-tee/600/600
Carters Printed Sneakers,carters,clothing,Kids Shoes,unisex,carters-store,2400,3000,IN STOCK,https://www.carters.com/p/carters-3-printed-sneakers,https://picsum.photos/seed/carters-3-printed-sneakers/600/600
Carters Everyday Pajama Set,carters,clothing,Sleepwear,unisex,carters-store,2550,3000,LOW STOCK,https://www.carters.com/p/carters-4-everyday-pajama-set,https://picsum.photos/seed/carters-4-everyday-pajama-set/600/600
Carters Cozy Denim Overalls,carters,clothing,Baby Clothing,unisex,carters-store,1680,2100,IN STOCK,https://www.carters.com/p/carters-5-cozy-denim-overalls,https://picsum.photos/seed/carters-5-cozy-denim-overalls/600/600
Carters Soft Cotton Onesie Set,carters,clothing,Toddler Clothing,unisex,carters-store,1350,1800,LOW STOCK,https://www.carters.com/p/carters-6-soft-cotton-onesie-set,https://picsum.photos/seed/carters-6-soft-cotton-onesie-set/600/600
Carters Organic Graphic Tee,carters,clothing,Kids Shoes,unisex,carters-store,1200,2400,IN STOCK,https://www.carters.com/p/carters-7-organic-graphic-tee,https://picsum.photos/seed/carters-7-organic-graphic-tee/600/600
Carters Printed Sneakers,carters,clothing,Sleepwear,unisex,carters-store,2080,3200,LOW STOCK,https://www.carters.com/p/carters-8-printed-sneakers,https://picsum.photos/seed/carters-8-printed-sneakers/600/600
Carters Everyday Pajama Set,carters,clothing,Baby Clothing,unisex,carters-store,1700,3400,LOW STOCK,https://www.carters.com/p/carters-9-everyday-pajama-set,https://picsum.photos/seed/carters-9-everyday-pajama-set/600/600
Carters Cozy Denim Overalls,carters,clothing,Toddler Clothing,unisex,carters-store,2400,3200,IN STOCK,https://www.carters.com/p/carters-10-cozy-denim-overalls,https://picsum.photos/seed/carters-10-cozy-denim-overalls/600/600
Carters Soft Cotton Onesie Set,carters,clothing,Kids Shoes,unisex,carters-store,1950,3000,IN STOCK,https://www.carters.com/p/carters-11-soft-cotton-onesie-set,https://picsum.photos/seed/carters-11-soft-cotton-onesie-set/600/600
Carters Organic Graphic Tee,carters,clothing,Sleepwear,unisex,carters-store,2240,2800,IN STOCK,https://www.carters.com/p/carters-12-organic-graphic-tee,https://picsum.photos/seed/carters-12-organic-graphic-tee/600/600
Carters Printed Sneakers,carters,clothing,Baby Clothing,unisex,carters-store,979,1400,IN STOCK,https://www.carters.com/p/carters-13-printed-sneakers,https://picsum.photos/seed/carters-13-printed-sneakers/600/600
Carters Everyday Pajama Set,carters,clothing,Toddler Clothing,unisex,carters-store,1400,2800,IN STOCK,https://www.carters.com/p/carters-14-everyday-pajama-set,https://picsum.photos/seed/carters-14-everyday-pajama-set/600/600
Carters Cozy Denim Overalls,carters,clothing,Kids Shoes,unisex,carters-store,2040,2400,IN STOCK,https://www.carters.com/p/carters-15-cozy-denim-overalls,https://picsum.photos/seed/carters-15-cozy-denim-overalls/600/600
Carters Soft Cotton Onesie Set,carters,clothing,Sleepwear,unisex,carters-store,1200,2000,LOW STOCK,https://www.carters.com/p/carters-16-soft-cotton-onesie-set,https://picsum.photos/seed/carters-16-soft-cotton-onesie-set/600/600
Carters Organic Graphic Tee,carters,clothing,Baby Clothing,unisex,carters-store,1680,2100,IN STOCK,https://www.carters.com/p/carters-17-organic-graphic-tee,https://picsum.photos/seed/carters-17-organic-graphic-tee/600/600
Carters Printed Sneakers,carters,clothing,Toddler Clothing,unisex,carters-store,1920,3200,IN STOCK,https://www.carters.com/p/carters-18-printed-sneakers,https://picsum.photos/seed/carters-18-printed-sneakers/600/600
Carters Everyday Pajama Set,carters,clothing,Kids Shoes,unisex,carters-store,1365,2100,IN STOCK,https://www.carters.com/p/carters-19-everyday-pajama-set,https://picsum.photos/seed/carters-19-everyday-pajama-set/600/600
Carters Cozy Denim Overalls,carters,clothing,Sleepwear,unisex,carters-store,2040,2400,OUT OF STOCK,https://www.carters.com/p/carters-20-cozy-denim-overalls,https://picsum.photos/seed/carters-20-cozy-denim-overalls/600/600
Oshkosh Bgosh Soft Cotton Onesie Set,oshkosh-bgosh,clothing,Baby Clothing,unisex,oshkosh-bgosh-store,1265,2300,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-1-soft-cotton-onesie-set,https://picsum.photos/seed/oshkosh-bgosh-1-soft-cotton-onesie-set/600/600
Oshkosh Bgosh Organic Graphic Tee,oshkosh-bgosh,clothing,Toddler Clothing,unisex,oshkosh-bgosh-store,800,1600,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-2-organic-graphic-tee,https://picsum.photos/seed/oshkosh-bgosh-2-organic-graphic-tee/600/600
Oshkosh Bgosh Printed Sneakers,oshkosh-bgosh,clothing,Kids Shoes,unisex,oshkosh-bgosh-store,1819,2600,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-3-printed-sneakers,https://picsum.photos/seed/oshkosh-bgosh-3-printed-sneakers/600/600
Oshkosh Bgosh Everyday Pajama Set,oshkosh-bgosh,clothing,Sleepwear,unisex,oshkosh-bgosh-store,1000,2000,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-4-everyday-pajama-set,https://picsum.photos/seed/oshkosh-bgosh-4-everyday-pajama-set/600/600
Oshkosh Bgosh Cozy Denim Overalls,oshkosh-bgosh,clothing,Baby Clothing,unisex,oshkosh-bgosh-store,960,1600,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-5-cozy-denim-overalls,https://picsum.photos/seed/oshkosh-bgosh-5-cozy-denim-overalls/600/600
Oshkosh Bgosh Soft Cotton Onesie Set,oshkosh-bgosh,clothing,Toddler Clothing,unisex,oshkosh-bgosh-store,1125,1500,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-6-soft-cotton-onesie-set,https://picsum.photos/seed/oshkosh-bgosh-6-soft-cotton-onesie-set/600/600
Oshkosh Bgosh Organic Graphic Tee,oshkosh-bgosh,clothing,Kids Shoes,unisex,oshkosh-bgosh-store,1210,2200,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-7-organic-graphic-tee,https://picsum.photos/seed/oshkosh-bgosh-7-organic-graphic-tee/600/600
Oshkosh Bgosh Printed Sneakers,oshkosh-bgosh,clothing,Sleepwear,unisex,oshkosh-bgosh-store,1120,1400,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-8-printed-sneakers,https://picsum.photos/seed/oshkosh-bgosh-8-printed-sneakers/600/600
Oshkosh Bgosh Everyday Pajama Set,oshkosh-bgosh,clothing,Baby Clothing,unisex,oshkosh-bgosh-store,2550,3000,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-9-everyday-pajama-set,https://picsum.photos/seed/oshkosh-bgosh-9-everyday-pajama-set/600/600
Oshkosh Bgosh Cozy Denim Overalls,oshkosh-bgosh,clothing,Toddler Clothing,unisex,oshkosh-bgosh-store,660,1200,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-10-cozy-denim-overalls,https://picsum.photos/seed/oshkosh-bgosh-10-cozy-denim-overalls/600/600
Oshkosh Bgosh Soft Cotton Onesie Set,oshkosh-bgosh,clothing,Kids Shoes,unisex,oshkosh-bgosh-store,600,1000,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-11-soft-cotton-onesie-set,https://picsum.photos/seed/oshkosh-bgosh-11-soft-cotton-onesie-set/600/600
Oshkosh Bgosh Organic Graphic Tee,oshkosh-bgosh,clothing,Sleepwear,unisex,oshkosh-bgosh-store,990,1800,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-12-organic-graphic-tee,https://picsum.photos/seed/oshkosh-bgosh-12-organic-graphic-tee/600/600
Oshkosh Bgosh Printed Sneakers,oshkosh-bgosh,clothing,Baby Clothing,unisex,oshkosh-bgosh-store,1190,1700,LOW STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-13-printed-sneakers,https://picsum.photos/seed/oshkosh-bgosh-13-printed-sneakers/600/600
Oshkosh Bgosh Everyday Pajama Set,oshkosh-bgosh,clothing,Toddler Clothing,unisex,oshkosh-bgosh-store,605,1100,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-14-everyday-pajama-set,https://picsum.photos/seed/oshkosh-bgosh-14-everyday-pajama-set/600/600
Oshkosh Bgosh Cozy Denim Overalls,oshkosh-bgosh,clothing,Kids Shoes,unisex,oshkosh-bgosh-store,300,400,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-15-cozy-denim-overalls,https://picsum.photos/seed/oshkosh-bgosh-15-cozy-denim-overalls/600/600
Oshkosh Bgosh Soft Cotton Onesie Set,oshkosh-bgosh,clothing,Sleepwear,unisex,oshkosh-bgosh-store,700,1400,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-16-soft-cotton-onesie-set,https://picsum.photos/seed/oshkosh-bgosh-16-soft-cotton-onesie-set/600/600
Oshkosh Bgosh Organic Graphic Tee,oshkosh-bgosh,clothing,Baby Clothing,unisex,oshkosh-bgosh-store,2015,3100,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-17-organic-graphic-tee,https://picsum.photos/seed/oshkosh-bgosh-17-organic-graphic-tee/600/600
Oshkosh Bgosh Printed Sneakers,oshkosh-bgosh,clothing,Toddler Clothing,unisex,oshkosh-bgosh-store,2560,3200,OUT OF STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-18-printed-sneakers,https://picsum.photos/seed/oshkosh-bgosh-18-printed-sneakers/600/600
Oshkosh Bgosh Everyday Pajama Set,oshkosh-bgosh,clothing,Kids Shoes,unisex,oshkosh-bgosh-store,1870,3400,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-19-everyday-pajama-set,https://picsum.photos/seed/oshkosh-bgosh-19-everyday-pajama-set/600/600
Oshkosh Bgosh Cozy Denim Overalls,oshkosh-bgosh,clothing,Sleepwear,unisex,oshkosh-bgosh-store,2275,3500,IN STOCK,https://www.oshkosh.com/p/oshkosh-bgosh-20-cozy-denim-overalls,https://picsum.photos/seed/oshkosh-bgosh-20-cozy-denim-overalls/600/600
The Childrens Place Soft Cotton Onesie Set,the-childrens-place,clothing,Baby Clothing,unisex,the-childrens-place-store,420,700,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-1-soft-cotton-onesie-set,https://picsum.photos/seed/the-childrens-place-1-soft-cotton-onesie-set/600/600
The Childrens Place Organic Graphic Tee,the-childrens-place,clothing,Toddler Clothing,unisex,the-childrens-place-store,960,1600,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-2-organic-graphic-tee,https://picsum.photos/seed/the-childrens-place-2-organic-graphic-tee/600/600
The Childrens Place Printed Sneakers,the-childrens-place,clothing,Kids Shoes,unisex,the-childrens-place-store,1815,3300,LOW STOCK,https://www.childrensplace.com/p/the-childrens-place-3-printed-sneakers,https://picsum.photos/seed/the-childrens-place-3-printed-sneakers/600/600
The Childrens Place Everyday Pajama Set,the-childrens-place,clothing,Sleepwear,unisex,the-childrens-place-store,2720,3200,LOW STOCK,https://www.childrensplace.com/p/the-childrens-place-4-everyday-pajama-set,https://picsum.photos/seed/the-childrens-place-4-everyday-pajama-set/600/600
The Childrens Place Cozy Denim Overalls,the-childrens-place,clothing,Baby Clothing,unisex,the-childrens-place-store,1200,2400,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-5-cozy-denim-overalls,https://picsum.photos/seed/the-childrens-place-5-cozy-denim-overalls/600/600
The Childrens Place Soft Cotton Onesie Set,the-childrens-place,clothing,Toddler Clothing,unisex,the-childrens-place-store,425,500,LOW STOCK,https://www.childrensplace.com/p/the-childrens-place-6-soft-cotton-onesie-set,https://picsum.photos/seed/the-childrens-place-6-soft-cotton-onesie-set/600/600
The Childrens Place Organic Graphic Tee,the-childrens-place,clothing,Kids Shoes,unisex,the-childrens-place-store,2560,3200,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-7-organic-graphic-tee,https://picsum.photos/seed/the-childrens-place-7-organic-graphic-tee/600/600
The Childrens Place Printed Sneakers,the-childrens-place,clothing,Sleepwear,unisex,the-childrens-place-store,1430,2200,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-8-printed-sneakers,https://picsum.photos/seed/the-childrens-place-8-printed-sneakers/600/600
The Childrens Place Everyday Pajama Set,the-childrens-place,clothing,Baby Clothing,unisex,the-childrens-place-store,500,1000,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-9-everyday-pajama-set,https://picsum.photos/seed/the-childrens-place-9-everyday-pajama-set/600/600
The Childrens Place Cozy Denim Overalls,the-childrens-place,clothing,Toddler Clothing,unisex,the-childrens-place-store,850,1700,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-10-cozy-denim-overalls,https://picsum.photos/seed/the-childrens-place-10-cozy-denim-overalls/600/600
The Childrens Place Soft Cotton Onesie Set,the-childrens-place,clothing,Kids Shoes,unisex,the-childrens-place-store,1125,1500,IN STOCK,https://www.childrensplace.com/p/the-childrens-place-11-soft-cotton-onesie-set,https://picsum.photos/seed/the-childrens-place-11-soft-cotton-onesie-set/600/600
