id,slug,product_name,brand_slug,category_slug,subcategory,gender,description,colors,sizes,tags,rating,reviews,views,new_in,image_url,store_slug,price_usd,original_price_usd,availability,product_url
PI-0098,armani-round-eyeglass-frame-2,round eyeglass frame (2),armani,clothing,Clothing,women,"Armani round eyeglass frame (2) — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,4.8,52,5599,false,https://cdn-images.farfetch-contents.com/18/29/83/75/18298375_39333346_480.jpg,farfetch-store,424.45,424.45,IN STOCK,https://www.farfetch.com/shopping/women/giorgio-armani-armacao-de-oculos-redonda-item-18298375.aspx
PI-0099,armani-earrings-with-crystal-application,earrings with crystal application,armani,jewelry,Jewelry-Accessories,women,"Armani earrings with crystal application — jewelry-accessories tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jewelry-accessories; jewelry-accessories,4.3,233,3348,false,https://cdn-images.farfetch-contents.com/38/06/43/97/38064397_71250210_480.jpg,farfetch-store,682.59,682.59,IN STOCK,https://www.farfetch.com/shopping/women/giorgio-armani-par-de-brincos-com-aplicacao-de-cristais-item-38064397.aspx
PI-0100,armani-pendant-earrings,pendant earrings,armani,jewelry,Jewelry-Accessories,women,"Armani pendant earrings — jewelry-accessories tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,jewelry-accessories; jewelry-accessories,4.6,62,1617,false,https://cdn-images.farfetch-contents.com/38/06/53/19/38065319_71108587_480.jpg,farfetch-store,682.59,682.59,IN STOCK,https://www.farfetch.com/shopping/women/giorgio-armani-par-de-brincos-pendente-item-38065319.aspx
PI-0101,givenchy-antigona-tote-bag,Antigona tote bag,givenchy,bags,Bags,women,"Givenchy Antigona tote bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.1,43,4858,false,https://cdn-images.farfetch-contents.com/32/36/52/59/32365259_62324346_480.jpg,farfetch-store,1432,1432,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-antigona-tote-bag-item-32365259.aspx
PI-0102,givenchy-leopard-print-logo-print-clutch-bag,leopard-print logo-print clutch bag,givenchy,bags,Bags,women,"Givenchy leopard-print logo-print clutch bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.2,100,439,false,https://cdn-images.farfetch-contents.com/37/54/24/14/37542414_70914879_480.jpg,farfetch-store,509,509,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-leopard-print-logo-print-clutch-bag-item-37542414.aspx
PI-0103,givenchy-grained-leather-shoulder-bag,grained-leather shoulder bag,givenchy,bags,Bags,women,"Givenchy grained-leather shoulder bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,3.7,81,2300,true,https://cdn-images.farfetch-contents.com/19/80/93/86/19809386_44438369_480.jpg,farfetch-store,2223,2223,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-grained-leather-shoulder-bag-item-19809386.aspx
PI-0104,givenchy-small-voyou-leather-bucket-bag,small Voyou leather bucket bag,givenchy,bags,Bags,women,"Givenchy small Voyou leather bucket bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,3.8,138,645,false,https://cdn-images.farfetch-contents.com/36/56/35/98/36563598_68785039_480.jpg,farfetch-store,1482,1482,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-small-voyou-leather-bucket-bag-item-36563598.aspx
PI-0105,givenchy-mini-antigona-leather-tote-bag,mini Antigona leather tote bag,givenchy,bags,Bags,women,"Givenchy mini Antigona leather tote bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.7,119,7034,false,https://cdn-images.farfetch-contents.com/32/21/20/38/32212038_62100029_480.jpg,farfetch-store,1380,1380,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-leather-tote-bag-item-32212038.aspx
PI-0106,givenchy-logo-lettering-clutch-bag,logo-lettering clutch bag,givenchy,bags,Bags,women,"Givenchy logo-lettering clutch bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.8,176,3499,false,https://cdn-images.farfetch-contents.com/32/92/75/25/32927525_63372669_480.jpg,farfetch-store,342,564,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-logo-lettering-clutch-bag-item-32927525.aspx
PI-0107,givenchy-medium-voyou-shoulder-bag,medium Voyou shoulder bag,givenchy,bags,Bags,women,"Givenchy medium Voyou shoulder bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.3,157,1688,false,https://cdn-images.farfetch-contents.com/27/19/34/92/27193492_57119166_480.jpg,farfetch-store,1972,2708,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-medium-voyou-shoulder-bag-item-27193492.aspx
PI-0108,givenchy-antigona-mini-bag,Antigona mini bag,givenchy,bags,Bags,women,"Givenchy Antigona mini bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.8,110,1735,false,https://cdn-images.farfetch-contents.com/35/63/42/57/35634257_67416597_480.jpg,farfetch-store,1785,1785,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-antigona-mini-bag-item-35634257.aspx
PI-0109,givenchy-small-voyou-two-way-bucket-bag,small Voyou two-way bucket bag,givenchy,bags,Bags,women,"Givenchy small Voyou two-way bucket bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.3,91,3342,true,https://cdn-images.farfetch-contents.com/37/91/12/39/37911239_71942671_480.jpg,farfetch-store,1848,1848,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-small-voyou-two-way-bucket-bag-item-37911239.aspx
PI-0110,givenchy-small-antigona-tote-bag,small Antigona tote bag,givenchy,bags,Bags,women,"Givenchy small Antigona tote bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.9,59,2464,true,https://cdn-images.farfetch-contents.com/31/24/15/82/31241582_60516362_480.jpg,farfetch-store,1541,1541,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-small-antigona-tote-bag-item-31241582.aspx
PI-0111,givenchy-small-voyou-leather-bucket-bag-2,small Voyou leather bucket bag (2),givenchy,bags,Bags,women,"Givenchy small Voyou leather bucket bag (2) — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.4,40,2707,true,https://cdn-images.farfetch-contents.com/36/96/89/64/36968964_69617485_480.jpg,farfetch-store,1584,1584,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-small-voyou-leather-bucket-bag-item-36968964.aspx
PI-0112,givenchy-logo-print-clutch-bag,logo-print clutch bag,givenchy,bags,Bags,women,"Givenchy logo-print clutch bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.5,97,2158,false,https://cdn-images.farfetch-contents.com/31/91/94/94/31919494_61513495_480.jpg,farfetch-store,378,554,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-logo-print-clutch-bag-item-31919494.aspx
PI-0113,givenchy-multi-pocket-top-handle-belt-bag,multi-pocket top-handle belt bag,givenchy,bags,Bags,women,"Givenchy multi-pocket top-handle belt bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Multi,,bags; bags,4,78,5517,false,https://cdn-images.farfetch-contents.com/31/52/50/84/31525084_61037702_480.jpg,farfetch-store,459,1062,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-multi-pocket-top-handle-belt-bag-item-31525084.aspx
PI-0114,givenchy-voyou-shoulder-bag,Voyou shoulder bag,givenchy,bags,Bags,women,"Givenchy Voyou shoulder bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.1,135,1692,false,https://cdn-images.farfetch-contents.com/32/40/07/67/32400767_62669481_480.jpg,farfetch-store,2441,3488,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-voyou-shoulder-bag-item-32400767.aspx
PI-0115,givenchy-nano-facet-logo-embroidered-raffia-effect-tote-bag,Nano Facet logo-embroidered raffia-effect tote bag,givenchy,bags,Bags,women,"Givenchy Nano Facet logo-embroidered raffia-effect tote bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",Red,,bags; bags,3.6,116,2399,true,https://cdn-images.farfetch-contents.com/36/00/72/39/36007239_67831007_480.jpg,farfetch-store,1074,1074,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-nano-facet-logo-embroidered-raffia-effect-tote-bag-item-36007239.aspx
PI-0116,givenchy-star-print-iconic-pouch,star print Iconic pouch,givenchy,bags,Bags,women,"Givenchy star print Iconic pouch — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,3.7,173,5298,false,https://cdn-images.farfetch-contents.com/11/80/41/49/11804149_8506877_480.jpg,farfetch-store,304,764,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-star-print-iconic-pouch-item-11804149.aspx
PI-0117,givenchy-medium-voyou-shoulder-bag-2,medium Voyou shoulder bag (2),givenchy,bags,Bags,women,"Givenchy medium Voyou shoulder bag (2) — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.6,154,7895,false,https://cdn-images.farfetch-contents.com/31/24/15/50/31241550_60509150_480.jpg,farfetch-store,1639,2669,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-medium-voyou-shoulder-bag-item-31241550.aspx
PI-0118,givenchy-mini-antigona-east-west-tote-bag,mini Antigona East-West tote bag,givenchy,bags,Bags,women,"Givenchy mini Antigona East-West tote bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,3.7,107,520,false,https://cdn-images.farfetch-contents.com/30/91/49/68/30914968_59779855_480.jpg,farfetch-store,919,919,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-east-west-tote-bag-item-30914968.aspx
PI-0119,givenchy-mini-antigona-metallic-leather-shoulder-bag,mini Antigona metallic leather shoulder bag,givenchy,bags,Bags,women,"Givenchy mini Antigona metallic leather shoulder bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.6,88,3483,false,https://cdn-images.farfetch-contents.com/38/19/55/34/38195534_71677191_480.jpg,farfetch-store,1920,1920,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-mini-antigona-metallic-leather-shoulder-bag-item-38195534.aspx
PI-0120,givenchy-silk-blend-clutch-bag,silk-blend clutch bag,givenchy,bags,Bags,women,"Givenchy silk-blend clutch bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.4,80,3659,true,https://cdn-images.farfetch-contents.com/38/29/01/36/38290136_71971451_480.jpg,farfetch-store,2013,2013,IN STOCK,https://www.farfetch.com/shopping/women/givenchy-silk-blend-clutch-bag-item-38290136.aspx
PI-0121,moncler-printed-striped-shirt,printed striped shirt,moncler,clothing,Clothing,women,"Moncler printed striped shirt — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,3.9,61,3768,false,https://cdn-images.farfetch-contents.com/32/57/55/23/32575523_65250726_480.jpg,farfetch-store,875,875,IN STOCK,https://www.farfetch.com/shopping/women/moncler-camisa-con-rayas-estampadas-item-32575523.aspx
PI-0122,moncler-tote-bag-with-logo-detail,tote bag with logo detail,moncler,bags,Bags,women,"Moncler tote bag with logo detail — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,4.8,42,5925,false,https://cdn-images.farfetch-contents.com/34/33/82/56/34338256_65584597_480.jpg,farfetch-store,1806,1806,IN STOCK,https://www.farfetch.com/shopping/women/moncler-tote-con-detalle-del-logo-item-34338256.aspx
PI-0123,moncler-nepeta-jacket,Nepeta jacket,moncler,clothing,Clothing,women,"Moncler Nepeta jacket — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,4.3,223,7898,false,https://cdn-images.farfetch-contents.com/34/33/40/32/34334032_65631768_480.jpg,farfetch-store,1657,1657,IN STOCK,https://www.farfetch.com/shopping/women/moncler-chamarra-nepeta-item-34334032.aspx
PI-0124,moncler-vera-leisure-sneakers,Vera Leisure sneakers,moncler,shoes,Shoes,women,"Moncler Vera Leisure sneakers — shoes tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,shoes; shoes,3.8,204,2713,false,https://cdn-images.farfetch-contents.com/33/71/39/01/33713901_64677621_480.jpg,farfetch-store,431,431,IN STOCK,https://www.farfetch.com/shopping/women/moncler-tenis-vera-leisure-item-33713901.aspx
PI-0125,moncler-polo-shirt-with-printed-stripes,polo shirt with printed stripes,moncler,clothing,Clothing,women,"Moncler polo shirt with printed stripes — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,4.7,185,6044,false,https://cdn-images.farfetch-contents.com/33/74/67/56/33746756_65566177_480.jpg,farfetch-store,783,783,IN STOCK,https://www.farfetch.com/shopping/women/moncler-playera-tipo-polo-con-rayas-estampadas-item-33746756.aspx
PI-0126,moncler-zelkova-jacket,Zelkova jacket,moncler,clothing,Clothing,women,"Moncler Zelkova jacket — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,4.2,166,3953,false,https://cdn-images.farfetch-contents.com/34/57/27/24/34572724_66110439_480.jpg,farfetch-store,853,853,IN STOCK,https://www.farfetch.com/shopping/women/moncler-chamarra-zelkova-item-34572724.aspx
PI-0127,moncler-trick-mini-bag,Trick mini bag,moncler,bags,Bags,women,"Moncler Trick mini bag — bags tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,bags; bags,3.7,147,602,false,https://cdn-images.farfetch-contents.com/34/44/98/18/34449818_65753605_480.jpg,farfetch-store,670,670,IN STOCK,https://www.farfetch.com/shopping/women/moncler-bolsa-trick-mini-item-34449818.aspx
PI-0128,moncler-shirt-with-printed-stripes-and-printed-logo,shirt with printed stripes and printed logo,moncler,clothing,Clothing,women,"Moncler shirt with printed stripes and printed logo — clothing tracked across 1 store. We compare live prices, stock and coupons so you always land on the cheapest active listing.",,,clothing; clothing,4.6,128,707,false,https://cdn-images.farfetch-contents.com/34/57/26/82/34572682_66110515_480.jpg,farfetch-store,617,617,IN STOCK,https://www.farfetch.com/shopping/women/moncler-playera-con-rayas-estampadas-y-logo-estampado-item-34572682.aspx
